stime,proto,sip,dip,uplink_length,downlink_length
2017-11-07 10:48:19,smtp,10.64.105.74,10.5.71.60,197,278
2017-11-07 10:48:25,smtp,10.64.105.96,10.5.71.60,135,355
2017-11-07 10:48:29,smtp,10.116.216.71,10.5.71.60,193,140
2017-11-07 10:48:30,smtp,10.116.216.71,10.5.71.60,140,294
2017-11-07 10:48:32,smtp,10.64.105.224,10.5.71.60,110,313
2017-11-07 10:48:36,smtp,10.116.216.73,10.5.71.60,100,212
2017-11-07 10:48:36,smtp,10.116.216.71,10.5.71.60,142,100
2017-11-07 10:48:39,smtp,10.116.216.73,10.5.71.60,199,128
2017-11-07 10:48:41,smtp,10.64.105.146,10.5.71.60,144,144
2017-11-07 10:48:45,smtp,10.116.216.71,10.5.71.60,181,121
2017-11-07 10:48:49,smtp,10.116.216.71,10.5.71.60,175,167
2017-11-07 10:48:50,smtp,10.116.216.72,10.5.71.60,147,343
2017-11-07 10:49:00,smtp,10.116.216.71,10.5.71.60,130,284
2017-11-07 10:49:02,smtp,10.116.216.72,10.5.71.60,120,302
2017-11-07 10:49:05,smtp,10.116.216.71,10.5.71.60,182,132
2017-11-07 10:49:09,smtp,10.116.216.71,10.5.71.60,185,233
2017-11-07 10:49:09,smtp,111.202.126.72,10.5.71.60,175,166
2017-11-07 10:49:13,smtp,10.116.216.73,10.5.71.60,147,101
2017-11-07 10:49:18,smtp,10.116.216.72,10.5.71.60,153,184
2017-11-07 10:49:25,smtp,10.64.105.25,10.5.71.60,164,160
2017-11-07 10:49:29,smtp,219.142.78.230,10.5.71.60,193,100
2017-11-07 10:49:31,smtp,125.112.226.59,10.5.71.60,171,260
2017-11-07 10:49:32,smtp,10.116.216.71,10.5.71.60,182,310
2017-11-07 10:49:34,smtp,10.116.216.71,10.5.71.60,124,173
2017-11-07 10:49:40,smtp,10.116.216.72,10.5.71.60,119,122
2017-11-07 10:49:41,smtp,10.116.216.73,10.5.71.60,130,395
2017-11-07 10:49:43,smtp,60.182.126.242,10.5.71.60,123,316
2017-11-07 10:49:45,smtp,60.179.248.88,10.5.71.60,173,372
2017-11-07 10:49:50,smtp,10.64.105.235,10.5.71.60,192,118
2017-11-07 10:49:59,smtp,10.64.105.194,10.5.71.60,166,296
2017-11-07 10:50:02,smtp,10.116.216.72,10.5.71.60,174,177
2017-11-07 10:50:13,smtp,10.116.216.73,10.5.71.60,146,115
2017-11-07 10:51:03,smtp,10.116.216.72,10.5.71.60,133,377
2017-11-07 10:51:32,smtp,10.64.105.215,10.5.71.60,101,296
2017-11-07 10:51:42,smtp,10.116.216.71,10.5.71.60,122,218
2017-11-07 10:51:44,smtp,10.64.105.70,10.5.71.60,164,253
2017-11-07 10:51:49,smtp,10.116.216.71,10.5.71.60,176,296
2017-11-07 10:51:57,smtp,222.185.184.72,10.5.71.60,109,274
2017-11-07 10:52:10,smtp,10.116.216.71,10.5.71.60,154,155
2017-11-07 10:52:48,smtp,10.64.105.80,10.5.71.60,159,394
2017-11-07 10:53:09,smtp,60.182.73.177,10.5.71.60,125,199
2017-11-07 10:54:31,smtp,10.116.216.71,10.5.71.60,146,362
2017-11-07 10:54:43,smtp,10.116.216.71,10.5.71.60,150,362
2017-11-07 10:55:09,smtp,10.116.216.71,10.5.71.60,173,368
2017-11-07 10:55:14,smtp,10.64.105.218,10.5.71.60,182,129
2017-11-07 10:55:20,smtp,222.189.246.160,10.5.71.60,129,106
2017-11-07 10:55:25,smtp,219.142.78.230,10.5.71.60,189,128
2017-11-07 10:55:37,smtp,60.182.73.177,10.5.71.60,152,268
2017-11-07 10:55:52,smtp,10.116.216.71,10.5.71.60,127,345
2017-11-07 10:56:06,smtp,10.64.106.32,10.5.71.60,112,130
2017-11-07 10:56:13,smtp,10.116.216.71,10.5.71.60,161,206
2017-11-07 10:57:20,smtp,10.116.216.71,10.5.71.60,149,190
2017-11-07 10:57:39,smtp,10.64.105.229,10.5.71.60,157,169
2017-11-07 10:57:58,smtp,10.64.106.6,10.5.71.60,112,187
2017-11-07 10:57:59,smtp,10.116.216.71,10.5.71.60,130,329
2017-11-07 10:58:02,smtp,10.116.216.71,10.5.71.60,182,283
2017-11-07 10:58:12,smtp,10.116.216.73,10.5.71.60,121,119
2017-11-07 10:58:15,smtp,10.116.216.71,10.5.71.60,108,193
2017-11-07 10:58:22,smtp,10.116.216.73,10.5.71.60,197,384
2017-11-07 10:58:47,smtp,222.189.244.116,10.5.71.60,164,341
2017-11-07 10:58:57,smtp,10.64.106.41,10.5.71.60,164,113
2017-11-07 10:59:08,smtp,10.116.216.71,10.5.71.60,145,365
2017-11-07 10:59:15,smtp,10.116.216.72,10.5.71.60,139,326
2017-11-07 10:59:34,smtp,10.116.216.71,10.5.71.60,145,254
2017-11-07 10:59:58,smtp,14.115.206.251,10.5.71.60,112,384
2017-11-07 11:00:23,smtp,125.112.225.185,10.5.71.60,155,250
2017-11-07 11:00:26,smtp,10.116.216.71,10.5.71.60,159,188
2017-11-07 11:00:29,smtp,14.17.32.47,10.5.71.60,178,274
2017-11-07 11:00:54,smtp,10.64.105.205,10.5.71.60,100,230
2017-11-07 11:01:00,smtp,10.116.216.71,10.5.71.60,129,243
2017-11-07 11:01:02,smtp,10.116.216.71,10.5.71.60,179,146
2017-11-07 11:01:33,smtp,60.182.126.242,10.5.71.60,154,278
2017-11-07 11:01:40,smtp,10.116.216.71,10.5.71.60,120,214
2017-11-07 11:01:50,smtp,10.116.216.71,10.5.71.60,135,172
2017-11-07 11:01:53,smtp,10.64.106.7,10.5.71.60,199,109
2017-11-07 11:02:06,smtp,10.116.216.72,10.5.71.60,179,193
2017-11-07 11:02:44,smtp,10.64.105.112,10.5.71.60,151,384
2017-11-07 11:02:59,smtp,10.116.216.71,10.5.71.60,104,163
2017-11-07 11:03:01,smtp,10.116.216.72,10.5.71.60,173,234
2017-11-07 11:03:20,smtp,10.116.216.72,10.5.71.60,130,173
2017-11-07 11:03:45,smtp,10.116.216.71,10.5.71.60,195,299
2017-11-07 11:03:49,smtp,10.116.216.73,10.5.71.60,115,370
2017-11-07 11:03:51,smtp,10.116.216.72,10.5.71.60,149,339
2017-11-07 11:04:20,smtp,10.64.105.19,10.5.71.60,131,188
2017-11-07 11:04:45,smtp,10.116.216.71,10.5.71.60,186,235
2017-11-07 11:05:13,smtp,10.116.216.71,10.5.71.60,196,159
2017-11-07 11:05:21,smtp,10.116.216.71,10.5.71.60,125,391
2017-11-07 11:05:30,smtp,10.116.216.72,10.5.71.60,198,360
2017-11-07 11:05:31,smtp,125.112.226.59,10.5.71.60,168,166
2017-11-07 11:05:40,smtp,10.116.216.73,10.5.71.60,123,107
2017-11-07 11:05:46,smtp,10.64.105.60,10.5.71.60,102,196
2017-11-07 11:05:56,smtp,10.64.105.46,10.5.71.60,124,191
2017-11-07 11:06:10,smtp,60.182.73.177,10.5.71.60,107,149
2017-11-07 11:06:14,smtp,10.116.216.73,10.5.71.60,136,286
2017-11-07 11:06:23,smtp,10.116.216.71,10.5.71.60,192,113
2017-11-07 11:06:25,smtp,10.116.216.73,10.5.71.60,123,245
2017-11-07 11:06:27,smtp,157.122.153.28,10.5.71.60,118,364
2017-11-07 11:06:52,smtp,10.116.216.71,10.5.71.60,177,174
2017-11-07 11:06:53,smtp,10.64.105.184,10.5.71.60,134,313
2017-11-07 11:07:01,smtp,125.112.226.59,10.5.71.60,195,215
2017-11-07 11:07:10,smtp,125.112.225.185,10.5.71.60,123,301
2017-11-07 11:07:27,smtp,10.116.216.71,10.5.71.60,124,311
2017-11-07 11:07:28,smtp,10.64.105.21,10.5.71.60,184,252
2017-11-07 11:07:33,smtp,10.116.216.71,10.5.71.60,109,316
2017-11-07 11:07:43,smtp,10.116.216.71,10.5.71.60,159,193
2017-11-07 11:07:45,smtp,10.116.216.71,10.5.71.60,155,125
2017-11-07 11:07:46,smtp,10.116.216.71,10.5.71.60,167,364
2017-11-07 11:08:03,smtp,10.116.216.71,10.5.71.60,127,117
2017-11-07 11:08:11,smtp,10.116.216.71,10.5.71.60,118,156
2017-11-07 11:08:27,smtp,10.116.216.72,10.5.71.60,189,387
2017-11-07 11:08:36,smtp,10.116.216.71,10.5.71.60,140,373
2017-11-07 11:08:39,smtp,10.116.216.72,10.5.71.60,190,331
2017-11-07 11:08:49,smtp,125.117.51.204,10.5.71.60,106,222
2017-11-07 11:09:03,smtp,10.116.216.71,10.5.71.60,195,245
2017-11-07 11:09:37,smtp,10.116.216.72,10.5.71.60,165,321
2017-11-07 11:09:48,smtp,10.64.105.13,10.5.71.60,133,161
2017-11-07 11:10:12,smtp,10.116.216.71,10.5.71.60,136,199
2017-11-07 11:10:23,smtp,10.116.216.73,10.5.71.60,172,186
2017-11-07 11:10:50,smtp,10.116.216.71,10.5.71.60,109,384
2017-11-07 11:10:50,smtp,10.116.216.71,10.5.71.60,118,300
2017-11-07 11:10:52,smtp,10.116.216.73,10.5.71.60,188,247
2017-11-07 11:10:59,smtp,10.116.216.72,10.5.71.60,150,201
2017-11-07 11:11:07,smtp,10.116.216.71,10.5.71.60,113,280
2017-11-07 11:11:12,smtp,10.116.216.71,10.5.71.60,196,121
2017-11-07 11:11:29,smtp,10.116.216.71,10.5.71.60,120,318
2017-11-07 11:11:32,smtp,10.64.106.13,10.5.71.60,127,148
2017-11-07 11:11:43,smtp,10.116.216.71,10.5.71.60,122,260
2017-11-07 11:11:49,smtp,10.1.4.17,10.5.71.60,186,261
2017-11-07 11:12:28,smtp,219.142.78.230,10.5.71.60,105,259
2017-11-07 11:12:32,smtp,10.116.216.71,10.5.71.60,118,195
2017-11-07 11:12:36,smtp,10.64.106.32,10.5.71.60,110,211
2017-11-07 11:13:02,smtp,60.179.248.88,10.5.71.60,122,188
2017-11-07 11:13:06,smtp,222.185.184.72,10.5.71.60,113,352
2017-11-07 11:13:34,smtp,10.116.216.71,10.5.71.60,167,194
2017-11-07 11:13:34,smtp,10.1.4.17,10.5.71.60,123,193
2017-11-07 11:13:40,smtp,10.64.105.15,10.5.71.60,128,323
2017-11-07 11:13:46,smtp,10.116.216.72,10.5.71.60,181,288
2017-11-07 11:13:53,smtp,10.64.105.172,10.5.71.60,144,177
2017-11-07 11:14:01,smtp,10.116.216.73,10.5.71.60,165,336
2017-11-07 11:14:02,smtp,10.116.216.71,10.5.71.60,105,206
2017-11-07 11:14:02,smtp,10.64.106.8,10.5.71.60,177,319
2017-11-07 11:14:09,smtp,10.116.216.71,10.5.71.60,112,288
2017-11-07 11:14:11,smtp,14.17.32.47,10.5.71.60,129,138
2017-11-07 11:14:29,smtp,10.64.106.5,10.5.71.60,195,274
2017-11-07 11:14:36,smtp,10.116.216.71,10.5.71.60,186,378
2017-11-07 11:15:13,smtp,10.116.216.71,10.5.71.60,154,375
2017-11-07 11:15:32,smtp,10.64.105.168,10.5.71.60,155,192
2017-11-07 11:15:56,smtp,60.179.248.88,10.5.71.60,148,271
2017-11-07 11:15:57,smtp,10.116.216.71,10.5.71.60,153,338
2017-11-07 11:15:58,smtp,10.116.216.71,10.5.71.60,158,353
2017-11-07 11:16:12,smtp,10.116.216.71,10.5.71.60,193,294
2017-11-07 11:16:17,smtp,10.116.216.71,10.5.71.60,197,382
2017-11-07 11:16:28,smtp,10.116.216.71,10.5.71.60,100,172
2017-11-07 11:16:32,smtp,61.146.127.123,10.5.71.60,181,157
2017-11-07 11:16:32,smtp,10.116.216.73,10.5.71.60,128,119
2017-11-07 11:16:41,smtp,10.116.216.71,10.5.71.60,106,368
2017-11-07 11:16:44,smtp,10.116.216.71,10.5.71.60,134,156
2017-11-07 11:16:47,smtp,222.185.184.72,10.5.71.60,185,226
2017-11-07 11:16:49,smtp,10.116.216.71,10.5.71.60,158,389
2017-11-07 11:16:49,smtp,10.64.105.33,10.5.71.60,145,243
2017-11-07 11:16:51,smtp,10.64.105.14,10.5.71.60,127,380
2017-11-07 11:16:56,smtp,10.116.216.71,10.5.71.60,176,306
2017-11-07 11:17:30,smtp,60.182.126.242,10.5.71.60,180,366
2017-11-07 11:17:33,smtp,10.116.216.71,10.5.71.60,139,197
2017-11-07 11:17:40,smtp,10.116.216.71,10.5.71.60,129,109
2017-11-07 11:17:44,smtp,10.64.106.11,10.5.71.60,196,314
2017-11-07 11:17:46,smtp,10.116.216.71,10.5.71.60,143,342
2017-11-07 11:17:47,smtp,10.116.216.71,10.5.71.60,130,269
2017-11-07 11:17:56,smtp,10.116.216.71,10.5.71.60,129,340
2017-11-07 11:17:59,smtp,125.112.226.59,10.5.71.60,133,348
2017-11-07 11:18:09,smtp,10.116.216.71,10.5.71.60,132,396
2017-11-07 11:18:17,smtp,10.116.216.71,10.5.71.60,169,173
2017-11-07 11:18:22,smtp,10.116.216.71,10.5.71.60,162,276
2017-11-07 11:18:31,smtp,10.116.216.73,10.5.71.60,199,162
2017-11-07 11:18:33,smtp,163.177.72.176,10.5.71.60,110,295
2017-11-07 11:18:47,smtp,222.189.244.116,10.5.71.60,198,233
2017-11-07 11:19:00,smtp,10.116.216.71,10.5.71.60,122,278
2017-11-07 11:19:01,smtp,10.116.216.71,10.5.71.60,182,320
2017-11-07 11:19:11,smtp,10.116.216.73,10.5.71.60,136,221
2017-11-07 11:19:29,smtp,10.116.216.73,10.5.71.60,169,207
2017-11-07 11:20:35,smtp,10.116.216.72,10.5.71.60,145,284
2017-11-07 11:20:47,smtp,125.112.225.185,10.5.71.60,101,269
2017-11-07 11:20:55,smtp,10.64.105.232,10.5.71.60,174,395
2017-11-07 11:21:01,smtp,10.116.216.71,10.5.71.60,152,159
2017-11-07 11:21:06,smtp,10.116.216.72,10.5.71.60,184,357
2017-11-07 11:21:17,smtp,219.142.78.230,10.5.71.60,161,184
2017-11-07 11:21:17,smtp,10.116.216.72,10.5.71.60,178,196
2017-11-07 11:21:29,smtp,10.116.216.71,10.5.71.60,120,345
2017-11-07 11:21:44,smtp,118.192.64.194,10.5.71.60,181,110
2017-11-07 11:21:50,smtp,10.116.216.71,10.5.71.60,131,155
2017-11-07 11:22:12,smtp,10.116.216.71,10.5.71.60,123,290
2017-11-07 11:22:20,smtp,10.116.216.72,10.5.71.60,191,246
2017-11-07 11:22:25,smtp,222.189.244.116,10.5.71.60,118,370
2017-11-07 11:22:33,smtp,10.64.106.8,10.5.71.60,181,278
2017-11-07 11:22:35,smtp,14.115.205.100,10.5.71.60,166,236
2017-11-07 11:22:37,smtp,10.64.106.5,10.5.71.60,163,264
2017-11-07 11:22:53,smtp,10.116.216.71,10.5.71.60,110,252
2017-11-07 11:23:00,smtp,10.116.216.71,10.5.71.60,170,168
2017-11-07 11:23:15,smtp,14.17.32.47,10.5.71.60,169,203
2017-11-07 11:23:16,smtp,10.116.216.71,10.5.71.60,116,361
2017-11-07 11:23:31,smtp,10.116.216.71,10.5.71.60,165,311
2017-11-07 11:23:34,smtp,10.116.216.71,10.5.71.60,122,266
2017-11-07 11:23:40,smtp,222.185.184.72,10.5.71.60,191,209
2017-11-07 11:23:51,smtp,125.112.225.185,10.5.71.60,141,257
2017-11-07 11:23:51,smtp,10.116.216.71,10.5.71.60,183,243
2017-11-07 11:24:04,smtp,10.116.216.73,10.5.71.60,136,182
2017-11-07 11:24:05,smtp,10.116.216.71,10.5.71.60,151,313
2017-11-07 11:24:08,smtp,10.116.216.72,10.5.71.60,116,191
2017-11-07 11:24:33,smtp,10.116.216.71,10.5.71.60,171,223
2017-11-07 11:24:36,smtp,218.0.69.130,10.5.71.60,137,115
2017-11-07 11:24:46,smtp,10.116.216.72,10.5.71.60,177,364
2017-11-07 11:24:47,smtp,218.0.69.130,10.5.71.60,125,250
2017-11-07 11:25:00,smtp,10.116.216.71,10.5.71.60,155,195
2017-11-07 11:25:02,smtp,125.117.51.204,10.5.71.60,107,210
2017-11-07 11:25:17,smtp,10.116.216.71,10.5.71.60,131,213
2017-11-07 11:25:27,smtp,10.64.105.172,10.5.71.60,135,358
2017-11-07 11:25:35,smtp,163.177.72.176,10.5.71.60,143,233
2017-11-07 11:25:52,smtp,10.64.106.15,10.5.71.60,132,286
2017-11-07 11:25:54,smtp,10.64.105.31,10.5.71.60,144,167
2017-11-07 11:25:58,smtp,10.116.216.71,10.5.71.60,132,333
2017-11-07 11:26:02,smtp,10.64.105.105,10.5.71.60,121,395
2017-11-07 11:26:05,smtp,10.116.216.71,10.5.71.60,142,220
2017-11-07 11:26:17,smtp,180.116.214.140,10.5.71.60,109,128
2017-11-07 11:26:27,smtp,10.116.216.71,10.5.71.60,109,154
2017-11-07 11:26:38,smtp,10.116.216.73,10.5.71.60,144,137
2017-11-07 11:26:58,smtp,10.116.216.71,10.5.71.60,136,274
2017-11-07 11:27:34,smtp,10.64.105.193,10.5.71.60,187,153
2017-11-07 11:27:47,smtp,10.116.216.71,10.5.71.60,128,243
2017-11-07 11:27:52,smtp,10.116.216.71,10.5.71.60,157,143
2017-11-07 11:27:58,smtp,10.116.216.71,10.5.71.60,171,193
2017-11-07 11:27:59,smtp,10.116.216.72,10.5.71.60,149,232
2017-11-07 11:28:05,smtp,14.17.32.47,10.5.71.60,133,281
2017-11-07 11:28:09,smtp,10.116.216.71,10.5.71.60,118,142
2017-11-07 11:28:16,smtp,10.116.216.71,10.5.71.60,123,329
2017-11-07 11:28:18,smtp,10.116.216.71,10.5.71.60,182,220
2017-11-07 11:28:35,smtp,10.116.216.72,10.5.71.60,189,344
2017-11-07 11:28:50,smtp,10.116.216.73,10.5.71.60,196,110
2017-11-07 11:28:59,smtp,10.64.105.247,10.5.71.60,117,135
2017-11-07 11:29:00,smtp,10.116.216.71,10.5.71.60,101,386
2017-11-07 11:29:13,smtp,10.116.216.71,10.5.71.60,198,246
2017-11-07 11:29:22,smtp,10.116.216.73,10.5.71.60,147,367
2017-11-07 11:29:37,smtp,10.64.105.147,10.5.71.60,171,124
2017-11-07 11:29:43,smtp,10.116.216.71,10.5.71.60,198,293
2017-11-07 11:29:51,smtp,10.64.105.86,10.5.71.60,171,141
2017-11-07 11:29:52,smtp,10.116.216.71,10.5.71.60,108,384
2017-11-07 11:29:54,smtp,10.116.216.71,10.5.71.60,195,249
2017-11-07 11:30:15,smtp,10.116.216.71,10.5.71.60,178,397
2017-11-07 11:30:41,smtp,10.64.105.63,10.5.71.60,100,154
2017-11-07 11:30:46,smtp,10.116.216.71,10.5.71.60,165,110
2017-11-07 11:31:08,smtp,125.112.225.185,10.5.71.60,158,395
2017-11-07 11:31:26,smtp,10.116.216.71,10.5.71.60,137,208
2017-11-07 11:31:43,smtp,10.116.216.71,10.5.71.60,102,203
2017-11-07 11:31:57,smtp,10.116.216.71,10.5.71.60,155,102
2017-11-07 11:31:59,smtp,10.116.216.72,10.5.71.60,176,104
2017-11-07 11:31:59,smtp,10.116.216.71,10.5.71.60,198,245
2017-11-07 11:32:05,smtp,10.116.216.71,10.5.71.60,101,206
2017-11-07 11:32:30,smtp,10.116.216.71,10.5.71.60,165,126
2017-11-07 11:33:44,smtp,10.116.216.71,10.5.71.60,106,273
2017-11-07 11:33:55,smtp,10.64.105.240,10.5.71.60,186,255
2017-11-07 11:33:57,smtp,10.116.216.71,10.5.71.60,190,137
2017-11-07 11:34:01,smtp,10.64.106.19,10.5.71.60,145,128
2017-11-07 11:34:03,smtp,10.116.216.71,10.5.71.60,104,240
2017-11-07 11:34:05,smtp,163.177.72.176,10.5.71.60,107,235
2017-11-07 11:34:09,smtp,10.116.216.71,10.5.71.60,115,383
2017-11-07 11:34:36,smtp,10.116.216.71,10.5.71.60,177,197
2017-11-07 11:34:36,smtp,60.182.126.242,10.5.71.60,123,181
2017-11-07 11:35:02,smtp,219.142.78.230,10.5.71.60,170,225
2017-11-07 11:35:18,smtp,10.116.216.71,10.5.71.60,183,142
2017-11-07 11:35:25,smtp,10.116.216.71,10.5.71.60,175,344
2017-11-07 11:35:30,smtp,10.116.216.71,10.5.71.60,198,391
2017-11-07 11:36:05,smtp,10.116.216.71,10.5.71.60,132,147
2017-11-07 11:36:09,smtp,10.116.216.72,10.5.71.60,166,112
2017-11-07 11:36:31,smtp,10.64.105.183,10.5.71.60,168,369
2017-11-07 11:36:32,smtp,10.116.216.71,10.5.71.60,110,133
2017-11-07 11:36:47,smtp,60.182.126.242,10.5.71.60,195,344
2017-11-07 11:37:01,smtp,10.116.216.71,10.5.71.60,179,381
2017-11-07 11:37:21,smtp,163.177.72.176,10.5.71.60,103,146
2017-11-07 11:37:30,smtp,10.116.216.73,10.5.71.60,140,206
2017-11-07 11:37:32,smtp,10.64.105.148,10.5.71.60,182,222
2017-11-07 11:37:46,smtp,10.64.106.41,10.5.71.60,119,224
2017-11-07 11:37:53,smtp,118.192.64.194,10.5.71.60,157,374
2017-11-07 11:37:55,smtp,10.116.216.73,10.5.71.60,142,342
2017-11-07 11:37:58,smtp,10.116.216.71,10.5.71.60,121,149
2017-11-07 11:38:08,smtp,10.116.216.72,10.5.71.60,158,126
2017-11-07 11:38:13,smtp,10.116.216.71,10.5.71.60,156,390
2017-11-07 11:38:18,smtp,222.189.244.116,10.5.71.60,186,133
2017-11-07 11:38:27,smtp,10.116.216.72,10.5.71.60,113,311
2017-11-07 11:38:28,smtp,10.116.216.73,10.5.71.60,139,323
2017-11-07 11:38:30,smtp,10.116.216.71,10.5.71.60,176,239
2017-11-07 11:38:42,smtp,10.116.216.73,10.5.71.60,148,106
2017-11-07 11:38:47,smtp,125.112.226.59,10.5.71.60,192,264
2017-11-07 11:39:13,smtp,10.116.216.71,10.5.71.60,133,277
2017-11-07 11:39:18,smtp,10.116.216.72,10.5.71.60,143,231
2017-11-07 11:39:27,smtp,10.116.216.71,10.5.71.60,136,127
2017-11-07 11:39:45,smtp,10.116.216.72,10.5.71.60,186,244
2017-11-07 11:39:52,smtp,10.64.106.42,10.5.71.60,188,266
2017-11-07 11:40:05,smtp,10.116.216.71,10.5.71.60,122,119
2017-11-07 11:40:07,smtp,10.64.105.14,10.5.71.60,194,257
2017-11-07 11:40:41,smtp,60.182.73.177,10.5.71.60,172,343
2017-11-07 11:40:49,smtp,10.64.105.22,10.5.71.60,123,115
2017-11-07 11:41:11,smtp,10.64.105.252,10.5.71.60,196,137
2017-11-07 11:41:13,smtp,10.116.216.71,10.5.71.60,193,241
2017-11-07 11:41:18,smtp,10.116.216.71,10.5.71.60,100,107
2017-11-07 11:41:26,smtp,10.116.216.71,10.5.71.60,185,290
2017-11-07 11:41:32,smtp,10.116.216.71,10.5.71.60,109,162
2017-11-07 11:41:48,smtp,10.64.105.122,10.5.71.60,178,256
2017-11-07 11:41:48,smtp,10.116.216.71,10.5.71.60,196,360
2017-11-07 11:42:04,smtp,125.112.226.59,10.5.71.60,143,119
2017-11-07 11:42:15,smtp,10.64.105.38,10.5.71.60,172,372
2017-11-07 11:42:15,smtp,10.64.105.19,10.5.71.60,165,210
2017-11-07 11:42:19,smtp,10.116.216.71,10.5.71.60,122,371
2017-11-07 11:42:50,smtp,10.116.216.71,10.5.71.60,167,377
2017-11-07 11:42:53,smtp,10.116.216.73,10.5.71.60,173,259
2017-11-07 11:43:07,smtp,10.64.105.36,10.5.71.60,161,113
2017-11-07 11:43:27,smtp,10.116.216.71,10.5.71.60,134,332
2017-11-07 11:43:34,smtp,10.64.105.54,10.5.71.60,171,144
2017-11-07 11:43:35,smtp,10.116.216.72,10.5.71.60,143,368
2017-11-07 11:43:35,smtp,10.116.216.73,10.5.71.60,185,149
2017-11-07 11:43:37,smtp,219.142.78.230,10.5.71.60,113,221
2017-11-07 11:43:51,smtp,14.17.32.47,10.5.71.60,176,214
2017-11-07 11:43:56,smtp,10.116.216.71,10.5.71.60,143,107
2017-11-07 11:44:02,smtp,10.116.216.71,10.5.71.60,184,291
2017-11-07 11:44:12,smtp,10.64.105.51,10.5.71.60,140,330
2017-11-07 11:44:19,smtp,10.116.216.71,10.5.71.60,117,259
2017-11-07 11:44:21,smtp,10.64.106.5,10.5.71.60,189,196
2017-11-07 11:44:22,smtp,125.112.226.59,10.5.71.60,106,380
2017-11-07 11:44:24,smtp,10.64.105.53,10.5.71.60,138,230
2017-11-07 11:44:24,smtp,60.182.126.242,10.5.71.60,146,260
2017-11-07 11:44:41,smtp,10.116.216.71,10.5.71.60,101,159
2017-11-07 11:44:54,smtp,10.116.216.71,10.5.71.60,169,153
2017-11-07 11:44:54,smtp,10.116.216.71,10.5.71.60,190,102
2017-11-07 11:44:58,smtp,10.116.216.72,10.5.71.60,142,293
2017-11-07 11:45:08,smtp,60.182.73.177,10.5.71.60,122,386
2017-11-07 11:45:39,smtp,163.177.72.176,10.5.71.60,120,234
2017-11-07 11:45:41,smtp,10.116.216.71,10.5.71.60,128,171
2017-11-07 11:46:05,smtp,10.116.216.71,10.5.71.60,174,141
2017-11-07 11:46:12,smtp,10.64.106.15,10.5.71.60,147,299
2017-11-07 11:46:29,smtp,10.116.216.72,10.5.71.60,153,188
2017-11-07 11:46:49,smtp,10.116.216.72,10.5.71.60,180,169
2017-11-07 11:47:06,smtp,10.116.216.71,10.5.71.60,108,305
2017-11-07 11:47:21,smtp,10.116.216.71,10.5.71.60,190,346
2017-11-07 11:47:22,smtp,10.116.216.71,10.5.71.60,178,116
2017-11-07 11:47:27,smtp,125.117.51.204,10.5.71.60,154,224
2017-11-07 11:47:31,smtp,125.117.51.204,10.5.71.60,178,127
2017-11-07 11:47:39,smtp,10.116.216.73,10.5.71.60,196,302
2017-11-07 11:47:47,smtp,122.247.85.76,10.5.71.60,161,376
2017-11-07 11:48:24,smtp,10.116.216.73,10.5.71.60,188,187
2017-11-07 11:48:27,smtp,10.64.105.15,10.5.71.60,140,352
2017-11-07 11:48:47,smtp,10.116.216.71,10.5.71.60,194,380
2017-11-07 11:48:52,smtp,10.116.216.72,10.5.71.60,107,156
2017-11-07 11:48:57,smtp,10.64.105.250,10.5.71.60,197,393
2017-11-07 11:49:14,smtp,10.116.216.71,10.5.71.60,159,175
2017-11-07 11:49:18,smtp,10.116.216.71,10.5.71.60,115,132
2017-11-07 11:49:33,smtp,10.116.216.71,10.5.71.60,180,258
2017-11-07 11:49:37,smtp,10.116.216.71,10.5.71.60,111,151
2017-11-07 11:49:40,smtp,10.64.106.9,10.5.71.60,133,282
2017-11-07 11:49:58,smtp,10.116.216.72,10.5.71.60,124,384
2017-11-07 11:50:04,smtp,10.116.216.71,10.5.71.60,114,396
2017-11-07 11:50:05,smtp,10.116.216.71,10.5.71.60,149,198
2017-11-07 11:50:07,smtp,10.64.106.42,10.5.71.60,122,125
2017-11-07 11:50:15,smtp,10.116.216.71,10.5.71.60,159,321
2017-11-07 11:50:28,smtp,163.177.72.176,10.5.71.60,176,193
2017-11-07 11:50:34,smtp,10.64.105.155,10.5.71.60,157,282
2017-11-07 11:50:38,smtp,10.64.106.26,10.5.71.60,124,260
2017-11-07 11:50:41,smtp,10.116.216.72,10.5.71.60,106,383
2017-11-07 11:50:45,smtp,10.116.216.71,10.5.71.60,105,369
2017-11-07 11:50:47,smtp,10.116.216.71,10.5.71.60,166,107
2017-11-07 11:50:52,smtp,10.116.216.71,10.5.71.60,114,306
2017-11-07 11:51:21,smtp,10.116.216.71,10.5.71.60,137,255
2017-11-07 11:51:22,smtp,10.64.106.9,10.5.71.60,144,107
2017-11-07 11:51:25,smtp,10.64.105.113,10.5.71.60,114,347
2017-11-07 11:51:29,smtp,10.116.216.71,10.5.71.60,181,143
2017-11-07 11:51:46,smtp,10.116.216.71,10.5.71.60,127,389
2017-11-07 11:51:59,smtp,10.116.216.73,10.5.71.60,138,234
2017-11-07 11:52:01,smtp,10.116.216.72,10.5.71.60,118,242
2017-11-07 11:52:03,smtp,10.116.216.71,10.5.71.60,167,159
2017-11-07 11:52:32,smtp,10.116.216.71,10.5.71.60,138,129
